class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
fas0,0.5054842233657837,0.15115685760974884,-0.33768561482429504,0.9999975562095642,0.5133538246154785,0.13597366213798523,-0.3133781850337982,0.9999951124191284,0.517767071723938,0.13670429587364197,-0.313482403755188,0.9999948143959045,0.5231983065605164,0.1373167783021927,-0.3135383427143097,0.9999939203262329,0.4998663663864136,0.13439732789993286,-0.3140147030353546,0.9999924302101135,0.4947702884674072,0.13397066295146942,-0.31402304768562317,0.9999904632568359,0.48930874466896057,0.1336856335401535,-0.3139213025569916,0.9999890327453613,0.5297707915306091,0.14896121621131897,-0.1487198919057846,0.9999926090240479,0.48083940148353577,0.14588575065135956,-0.15483570098876953,0.99998539686203,0.5140019059181213,0.17091010510921478,-0.27581435441970825,0.9999958872795105,0.49584734439849854,0.16940413415431976,-0.27689841389656067,0.9999946355819702,0.5682165622711182,0.2626265585422516,-0.03207479417324066,0.9999829530715942,0.4415782392024994,0.2679618000984192,-0.03378058597445488,0.9999648332595825,0.5747866034507751,0.39793866872787476,-0.108792245388031,0.9751739501953125,0.4163911044597626,0.40306326746940613,-0.10400115698575974,0.975967288017273,0.636588990688324,0.3570489287376404,-0.4283800721168518,0.9924191832542419,0.3712800443172455,0.33884385228157043,-0.43771159648895264,0.9944360256195068,0.6621437668800354,0.3511701822280884,-0.4919113218784332,0.9856796264648438,0.34971490502357483,0.3273060917854309,-0.4998471736907959,0.9898717403411865,0.6619638800621033,0.3382541239261627,-0.5280877947807312,0.9872826337814331,0.34984290599823,0.31476661562919617,-0.5315196514129639,0.9909058213233948,0.6526656746864319,0.3384779691696167,-0.4519502520561218,0.9835033416748047,0.35764747858047485,0.3179105222225189,-0.4602218568325043,0.9885955452919006,0.5439113974571228,0.510998010635376,0.008977989666163921,0.9997512698173523,0.4679104685783386,0.5113762617111206,-0.008936764672398567,0.9997499585151672,0.5536468625068665,0.7210254669189453,-0.0032629608176648617,0.9969695210456848,0.46149083971977234,0.7144082188606262,-0.020910540595650673,0.9976649880409241,0.5578687191009521,0.8812537789344788,0.23866139352321625,0.994884729385376,0.4562772214412689,0.8830094933509827,0.20474150776863098,0.9949109554290771,0.5480400323867798,0.8990952372550964,0.25123265385627747,0.9296839833259583,0.4677926003932953,0.904044508934021,0.21593569219112396,0.9037266373634338,0.5877797603607178,0.9406425356864929,0.07792523503303528,0.9909581542015076,0.42643502354621887,0.9513623714447021,0.026156306266784668,0.9909932017326355
fas0,0.5140613317489624,0.15195897221565247,-0.34522920846939087,0.9999975562095642,0.5227110981941223,0.13650718331336975,-0.32126230001449585,0.9999951124191284,0.5283108949661255,0.13742171227931976,-0.32135331630706787,0.9999948143959045,0.533724308013916,0.13827478885650635,-0.32139286398887634,0.9999939203262329,0.508533239364624,0.13452833890914917,-0.32114002108573914,0.9999924302101135,0.5035467147827148,0.13404567539691925,-0.32114917039871216,0.9999904632568359,0.49851587414741516,0.1337079107761383,-0.3210645020008087,0.9999889731407166,0.5412538647651672,0.15049584209918976,-0.15566973388195038,0.9999926090240479,0.4910697340965271,0.14618535339832306,-0.15863458812236786,0.9999853372573853,0.5224032402038574,0.17225001752376556,-0.2831076383590698,0.9999959468841553,0.503664493560791,0.17020776867866516,-0.2833378314971924,0.999994695186615,0.5751297473907471,0.26334667205810547,-0.03407753258943558,0.9999821186065674,0.4503231346607208,0.2679721713066101,-0.03462159261107445,0.9999626874923706,0.5846391916275024,0.39953160285949707,-0.11246586591005325,0.9751678705215454,0.43824365735054016,0.4055471420288086,-0.11192876845598221,0.9745873808860779,0.6488450765609741,0.3539734482765198,-0.43191322684288025,0.9925721883773804,0.3892698287963867,0.3390449583530426,-0.4534519612789154,0.9943005442619324,0.6722557544708252,0.34826213121414185,-0.49402716755867004,0.9859685301780701,0.36749422550201416,0.3289565443992615,-0.5147514343261719,0.9896981120109558,0.6730047464370728,0.3369738757610321,-0.5289133191108704,0.9875233769416809,0.36791467666625977,0.3158515691757202,-0.546880841255188,0.9907231330871582,0.6643546223640442,0.33707404136657715,-0.4545711576938629,0.9837774038314819,0.3755432367324829,0.31856340169906616,-0.4762085974216461,0.9883516430854797,0.5534150004386902,0.5134363174438477,0.008734181523323059,0.9997478723526001,0.47740551829338074,0.5128898620605469,-0.008691426366567612,0.9997502565383911,0.5621303915977478,0.7212015390396118,-0.0014507147716358304,0.9969988465309143,0.4623642563819885,0.7146697044372559,-0.019102418795228004,0.9977235794067383,0.5597624182701111,0.8810306787490845,0.262056440114975,0.994929313659668,0.45530611276626587,0.8840436935424805,0.2160724401473999,0.9951791763305664,0.5494897961616516,0.899179220199585,0.2767767310142517,0.931140124797821,0.46637797355651855,0.9061428904533386,0.22779645025730133,0.9077737331390381,0.5879423022270203,0.9414263963699341,0.10248994827270508,0.9910803437232971,0.4247661828994751,0.9510612487792969,0.036638036370277405,0.9914280772209167
fas0,0.5168896317481995,0.1522531509399414,-0.3821251690387726,0.999997615814209,0.5259304642677307,0.13703402876853943,-0.35851696133613586,0.9999951720237732,0.53146892786026,0.13799403607845306,-0.35858193039894104,0.9999948740005493,0.5368513464927673,0.13892070949077606,-0.35861000418663025,0.9999939799308777,0.5119258165359497,0.13491959869861603,-0.35765954852104187,0.9999925494194031,0.5075442790985107,0.13439194858074188,-0.35767897963523865,0.9999906420707703,0.5023109316825867,0.13396872580051422,-0.35762184858322144,0.9999891519546509,0.5446950197219849,0.15146638453006744,-0.19226732850074768,0.9999926686286926,0.4959697723388672,0.14637552201747894,-0.19148139655590057,0.9999854564666748,0.5245259404182434,0.1725325882434845,-0.3194439113140106,0.9999960064888,0.5066119432449341,0.1704186350107193,-0.31894001364707947,0.9999947547912598,0.5774540901184082,0.2666803300380707,-0.0622236393392086,0.9999809861183167,0.4562370181083679,0.26777809858322144,-0.06167250871658325,0.9999613165855408,0.5886532068252563,0.40274879336357117,-0.12540331482887268,0.9749591946601868,0.4452565014362335,0.40822020173072815,-0.1452297419309616,0.9734642505645752,0.6534271240234375,0.35282984375953674,-0.43536531925201416,0.9926816821098328,0.3970533609390259,0.3395465314388275,-0.49115610122680664,0.9941903948783875,0.6771183609962463,0.3447962999343872,-0.49443405866622925,0.9861725568771362,0.37505435943603516,0.32953011989593506,-0.5519152879714966,0.9895634055137634,0.6782073378562927,0.3346826732158661,-0.5290873646736145,0.9876967668533325,0.3756522238254547,0.316261887550354,-0.5841673016548157,0.9905835390090942,0.6699035167694092,0.3354717493057251,-0.4573144018650055,0.9839548468589783,0.3834083080291748,0.3189893662929535,-0.5137880444526672,0.988146185874939,0.5596527457237244,0.5140640735626221,0.008415473625063896,0.9997448325157166,0.48517534136772156,0.5133791565895081,-0.008389187976717949,0.9997531771659851,0.5631241798400879,0.721106767654419,0.0012000888818874955,0.9970762133598328,0.46234872937202454,0.7145642638206482,-0.017827942967414856,0.9978099465370178,0.5592545866966248,0.8805248737335205,0.28160807490348816,0.995044469833374,0.4543774127960205,0.8845493793487549,0.217043936252594,0.9954679012298584,0.5492383241653442,0.8989782333374023,0.2981117069721222,0.9324923157691956,0.46668189764022827,0.9071584343910217,0.2286175638437271,0.911994218826294,0.5868864059448242,0.9414898753166199,0.12357041984796524,0.9913408160209656,0.425978422164917,0.951036810874939,0.03798685595393181,0.9919132590293884
fas0,0.5196129083633423,0.15505725145339966,-0.3433090150356293,0.9999976754188538,0.5289575457572937,0.14094208180904388,-0.3197949528694153,0.9999952912330627,0.5342673659324646,0.14238449931144714,-0.31987106800079346,0.9999949336051941,0.539503812789917,0.14365454018115997,-0.31990528106689453,0.9999940991401672,0.5149359107017517,0.13709527254104614,-0.31965288519859314,0.9999927282333374,0.510512113571167,0.13610193133354187,-0.3196445405483246,0.9999908208847046,0.5052706599235535,0.1352873295545578,-0.319549024105072,0.99998939037323,0.5463706254959106,0.15599749982357025,-0.15835581719875336,0.9999927878379822,0.49914035201072693,0.14743991196155548,-0.16193930804729462,0.9999857544898987,0.5267167091369629,0.17541608214378357,-0.28281885385513306,0.9999960660934448,0.5090813636779785,0.17232882976531982,-0.28346309065818787,0.9999948740005493,0.5796036720275879,0.26976826786994934,-0.03865969553589821,0.9999803900718689,0.4579945504665375,0.26890984177589417,-0.03785789757966995,0.9999611377716064,0.59131920337677,0.40307727456092834,-0.12043420970439911,0.9754815697669983,0.44489243626594543,0.41030094027519226,-0.13622523844242096,0.9726563096046448,0.6565988659858704,0.351361483335495,-0.43448421359062195,0.9928903579711914,0.39909711480140686,0.34088024497032166,-0.4821045398712158,0.9941285848617554,0.6802170872688293,0.3422965705394745,-0.4936589002609253,0.9864851236343384,0.3784775733947754,0.32987865805625916,-0.5488425493240356,0.9894572496414185,0.680701732635498,0.3323034346103668,-0.5220788717269897,0.9879559278488159,0.37932804226875305,0.31691646575927734,-0.5695980787277222,0.9904606342315674,0.6730219721794128,0.33339208364486694,-0.4536682963371277,0.9842636585235596,0.38691890239715576,0.3198086619377136,-0.5119099020957947,0.9879723191261292,0.5579270124435425,0.5146421194076538,0.00829140841960907,0.9997459650039673,0.484758198261261,0.5138064026832581,-0.008266538381576538,0.9997567534446716,0.5623229742050171,0.7185738682746887,-8.558678382541984e-05,0.9970088005065918,0.4631159007549286,0.7154248952865601,-0.0172243844717741,0.9978295564651489,0.5592683553695679,0.8801775574684143,0.2527281939983368,0.9949783682823181,0.45441606640815735,0.8850923776626587,0.20221850275993347,0.9956374764442444,0.5486535429954529,0.899357259273529,0.2638733386993408,0.9334121346473694,0.4667699337005615,0.9080738425254822,0.21131928265094757,0.9147585034370422,0.5873001217842102,0.9415693879127502,0.11514430493116379,0.9913071990013123,0.4251805543899536,0.9508672952651978,0.02764933370053768,0.9921858310699463
fas0,0.5220804810523987,0.15498290956020355,-0.3382304608821869,0.9999977946281433,0.531341552734375,0.14083734154701233,-0.31228670477867126,0.9999954700469971,0.5362408757209778,0.1423703283071518,-0.3123621344566345,0.9999951124191284,0.5417389273643494,0.14380328357219696,-0.3123950958251953,0.9999942779541016,0.5175926685333252,0.1370503306388855,-0.3142850697040558,0.9999930262565613,0.5128259658813477,0.13608910143375397,-0.31427809596061707,0.999991238117218,0.5074411034584045,0.13524360954761505,-0.3141862452030182,0.9999898076057434,0.5482656359672546,0.15652266144752502,-0.14293347299098969,0.9999929070472717,0.49980100989341736,0.14732179045677185,-0.1579257845878601,0.9999864101409912,0.5293270945549011,0.17537400126457214,-0.27551764249801636,0.9999961853027344,0.510981023311615,0.1722855269908905,-0.2792517840862274,0.9999951124191284,0.5804929733276367,0.2703295648097992,-0.022626180201768875,0.9999801516532898,0.4576985836029053,0.26920393109321594,-0.03740706667304039,0.9999620914459229,0.5911758542060852,0.403842031955719,-0.10837726294994354,0.97483891248703,0.4436108469963074,0.4116753041744232,-0.12699110805988312,0.9716493487358093,0.654714047908783,0.3513152301311493,-0.433769166469574,0.9929784536361694,0.4011205732822418,0.34601670503616333,-0.4667806923389435,0.9940294623374939,0.6791481375694275,0.3413675129413605,-0.4956630766391754,0.986723005771637,0.38133153319358826,0.33777523040771484,-0.5294715166091919,0.9893779158592224,0.6800515651702881,0.3309970498085022,-0.5252447128295898,0.9881526827812195,0.38200974464416504,0.32356247305870056,-0.5573710799217224,0.9903655648231506,0.6719024777412415,0.3324417173862457,-0.454303115606308,0.9844508767127991,0.38909563422203064,0.3254815936088562,-0.49004533886909485,0.9877803921699524,0.5585873126983643,0.5145329236984253,0.01177273504436016,0.9997522234916687,0.48583903908729553,0.5137429237365723,-0.011764658614993095,0.9997656941413879,0.5606635808944702,0.7184922695159912,0.011526103131473064,0.9968844652175903,0.46549955010414124,0.7164018750190735,-0.023512912914156914,0.9978067278862,0.559156060218811,0.8786312341690063,0.2834613621234894,0.9948509931564331,0.45401230454444885,0.8852659463882446,0.20961330831050873,0.9957817196846008,0.5482908487319946,0.8983423709869385,0.2990185022354126,0.9340451955795288,0.4659203886985779,0.908357560634613,0.22109857201576233,0.9163691401481628,0.5875294804573059,0.9413545727729797,0.13251762092113495,0.9912014603614807,0.4257844388484955,0.9508043527603149,0.03284537419676781,0.9924055933952332
fas0,0.5247802734375,0.15493907034397125,-0.2966993451118469,0.999997615814209,0.5332955121994019,0.1399683803319931,-0.27524814009666443,0.999995231628418,0.5383233428001404,0.14099623262882233,-0.2753407061100006,0.9999948143959045,0.5440618395805359,0.1418958604335785,-0.27537986636161804,0.9999939799308777,0.5193577408790588,0.13701887428760529,-0.2740463316440582,0.9999924302101135,0.5141952633857727,0.13606397807598114,-0.2740470767021179,0.9999904632568359,0.5086572170257568,0.13525690138339996,-0.2739679217338562,0.9999887943267822,0.551898717880249,0.15426506102085114,-0.11965015530586243,0.9999924898147583,0.501628041267395,0.14729690551757812,-0.1180950179696083,0.9999852180480957,0.533383846282959,0.17499598860740662,-0.23762552440166473,0.9999959468841553,0.5150819420814514,0.1722497195005417,-0.236687570810318,0.999994695186615,0.5868033170700073,0.2693787217140198,-0.006847328506410122,0.9999792575836182,0.4627378284931183,0.26801103353500366,0.0024310825392603874,0.9999598860740662,0.5924879312515259,0.4036073088645935,-0.10628080368041992,0.9741268754005432,0.4493243992328644,0.4114166498184204,-0.08176784217357635,0.9698867201805115,0.6523250937461853,0.35075509548187256,-0.43223556876182556,0.9929678440093994,0.40825268626213074,0.3356652557849884,-0.4116329252719879,0.993791401386261,0.675303041934967,0.34127891063690186,-0.49394336342811584,0.9867427945137024,0.3899419605731964,0.32527658343315125,-0.4670894742012024,0.9890040159225464,0.6760397553443909,0.33070144057273865,-0.5218260288238525,0.9881231784820557,0.3910622298717499,0.3135579228401184,-0.4938536584377289,0.9899617433547974,0.6677875518798828,0.33201169967651367,-0.4534373879432678,0.9843475818634033,0.3981478810310364,0.316707581281662,-0.43172547221183777,0.9872545003890991,0.5586495399475098,0.5144596695899963,0.011509564705193043,0.9997527599334717,0.48496583104133606,0.5109702348709106,-0.011497468687593937,0.9997631311416626,0.5595575571060181,0.7184484601020813,-0.0033991814125329256,0.996517539024353,0.46686065196990967,0.7144891619682312,-0.02501017041504383,0.997665286064148,0.5590201616287231,0.8786890506744385,0.2367379367351532,0.994430661201477,0.4539187550544739,0.8852092623710632,0.20128445327281952,0.9956837892532349,0.5466766953468323,0.8983883857727051,0.24960385262966156,0.9331958293914795,0.4653041362762451,0.9082576036453247,0.2122437208890915,0.9157925844192505,0.5875672101974487,0.9411821961402893,0.08871451765298843,0.9905917048454285,0.4262782335281372,0.9504504203796387,0.028538713231682777,0.9922391176223755
fas0,0.5271809697151184,0.15125501155853271,-0.3094039559364319,0.9999976754188538,0.5358492136001587,0.1358678936958313,-0.2876195013523102,0.9999954104423523,0.5410261154174805,0.13667605817317963,-0.28770819306373596,0.9999949932098389,0.5465111136436462,0.1370261162519455,-0.2877405881881714,0.999994158744812,0.5213229656219482,0.13338403403759003,-0.2864776849746704,0.9999926090240479,0.5157483220100403,0.132490873336792,-0.2864795923233032,0.999990701675415,0.5101566314697266,0.131652370095253,-0.286393404006958,0.9999889135360718,0.5542103052139282,0.14840789139270782,-0.13047733902931213,0.9999927282333374,0.5028829574584961,0.14294761419296265,-0.12952890992164612,0.9999855756759644,0.5357953906059265,0.172173872590065,-0.2499971091747284,0.9999961256980896,0.5163264274597168,0.17018663883209229,-0.24925710260868073,0.9999948143959045,0.5893285870552063,0.2660273015499115,-0.015897726640105247,0.9999796152114868,0.4662414491176605,0.2671198844909668,-0.007963774725794792,0.9999596476554871,0.591935932636261,0.40252912044525146,-0.12318863719701767,0.9736127257347107,0.4497941732406616,0.41132083535194397,-0.09327570348978043,0.9687196016311646,0.6502652764320374,0.34866660833358765,-0.45579981803894043,0.9931766390800476,0.4132554233074188,0.33154988288879395,-0.43234196305274963,0.9936676621437073,0.6736108660697937,0.3386944532394409,-0.516520619392395,0.9871767163276672,0.39537283778190613,0.31877586245536804,-0.48678869009017944,0.9888442158699036,0.6744158864021301,0.3284199833869934,-0.5406649112701416,0.9884688258171082,0.39600875973701477,0.306731253862381,-0.5010140538215637,0.9897335767745972,0.6658715009689331,0.3298107087612152,-0.47347283363342285,0.9847180247306824,0.4033258259296417,0.31114524602890015,-0.44870904088020325,0.986911416053772,0.560520350933075,0.5134813189506531,0.012678656727075577,0.999763548374176,0.4862847924232483,0.5094348192214966,-0.012706196866929531,0.9997712969779968,0.5593153238296509,0.7191154956817627,-0.0001970132434507832,0.9963148236274719,0.46662619709968567,0.7148525714874268,-0.02789159305393696,0.9976538419723511,0.5587974786758423,0.8793774247169495,0.2664446532726288,0.9941823482513428,0.45256203413009644,0.8848936557769775,0.22267352044582367,0.9956756830215454,0.546557605266571,0.8990468382835388,0.28245288133621216,0.9338897466659546,0.4625841975212097,0.9074690937995911,0.23775438964366913,0.9153695106506348,0.5880990028381348,0.9421457648277283,0.12013152241706848,0.9901860952377319,0.42636412382125854,0.9504705667495728,0.058161307126283646,0.9921547174453735
fas0,0.528935968875885,0.14754718542099,-0.31068694591522217,0.999997615814209,0.537118673324585,0.13207460939884186,-0.2898573577404022,0.9999953508377075,0.5422662496566772,0.13260094821453094,-0.28994446992874146,0.9999949932098389,0.5475032329559326,0.13263210654258728,-0.28997623920440674,0.9999940991401672,0.5219526886940002,0.130519300699234,-0.2886779010295868,0.9999924898147583,0.5161047577857971,0.1298508197069168,-0.28868117928504944,0.9999905228614807,0.5099741816520691,0.12928424775600433,-0.28859415650367737,0.9999884963035583,0.5551367402076721,0.14353491365909576,-0.13499684631824493,0.9999926686286926,0.5027273297309875,0.14110621809959412,-0.13404032588005066,0.9999854564666748,0.5377417802810669,0.1688566952943802,-0.25234532356262207,0.9999961256980896,0.5178991556167603,0.16839100420475006,-0.2514886260032654,0.9999947547912598,0.5911599397659302,0.26366692781448364,-0.019960569217801094,0.9999794363975525,0.46800941228866577,0.26500701904296875,-0.012638576328754425,0.9999592900276184,0.592997670173645,0.3997425138950348,-0.12560535967350006,0.9724584817886353,0.45260247588157654,0.411187082529068,-0.10424094647169113,0.9678331017494202,0.6489690542221069,0.34620004892349243,-0.44981271028518677,0.9931500554084778,0.4176902174949646,0.32970425486564636,-0.43419912457466125,0.9934295415878296,0.6722200512886047,0.3335319459438324,-0.5094690918922424,0.9872228503227234,0.40045246481895447,0.31459394097328186,-0.4875637888908386,0.9884598255157471,0.6728780269622803,0.3235602378845215,-0.5364001989364624,0.9884489178657532,0.4002031683921814,0.30273178219795227,-0.5084025859832764,0.9892861843109131,0.664470374584198,0.32562485337257385,-0.4677116274833679,0.9846346378326416,0.4073283076286316,0.3078758120536804,-0.4494094252586365,0.9863354563713074,0.5609960556030273,0.5128833651542664,0.012991300784051418,0.9997716546058655,0.48578116297721863,0.5082629919052124,-0.013032733462750912,0.9997775554656982,0.5590773224830627,0.717439591884613,0.00707720872014761,0.9961342811584473,0.46594831347465515,0.7148336172103882,-0.027291737496852875,0.997641921043396,0.5590565204620361,0.879390299320221,0.2606111168861389,0.9939567446708679,0.45113593339920044,0.8836301565170288,0.2295963168144226,0.9955331683158875,0.5467357039451599,0.8990880846977234,0.2751101553440094,0.9337313175201416,0.46021416783332825,0.9049566984176636,0.2450932115316391,0.9137179255485535,0.5885928869247437,0.942465603351593,0.11143457144498825,0.989713191986084,0.4261815547943115,0.9502744078636169,0.07061203569173813,0.991863489151001
fas0,0.533367395401001,0.14630797505378723,-0.3055204749107361,0.9999975562095642,0.5412229299545288,0.13042506575584412,-0.28142255544662476,0.9999953508377075,0.5462617874145508,0.13098549842834473,-0.2815057337284088,0.9999949932098389,0.5512769222259521,0.13098813593387604,-0.2815602719783783,0.9999940991401672,0.5260227918624878,0.12865662574768066,-0.2827349305152893,0.9999923706054688,0.5200847387313843,0.12794125080108643,-0.28272950649261475,0.9999903440475464,0.5137991309165955,0.1273251473903656,-0.28263816237449646,0.9999880790710449,0.5577020049095154,0.14173370599746704,-0.11998084932565689,0.9999926090240479,0.5052559971809387,0.13925719261169434,-0.13072127103805542,0.9999852180480957,0.5415297150611877,0.16762591898441315,-0.24516424536705017,0.9999960660934448,0.5217183232307434,0.16699227690696716,-0.24775929749011993,0.9999945163726807,0.5910133123397827,0.263645738363266,-0.0013177264481782913,0.9999789595603943,0.4714295566082001,0.2643228769302368,-0.013536321930587292,0.9999523162841797,0.5955911874771118,0.3989398777484894,-0.09193208068609238,0.971294105052948,0.46320459246635437,0.4140726625919342,-0.13908743858337402,0.958277702331543,0.6507939100265503,0.33487507700920105,-0.3775482177734375,0.9932628870010376,0.43415454030036926,0.3277110159397125,-0.4765453040599823,0.9915595054626465,0.6747447848320007,0.31843996047973633,-0.4290595054626465,0.9874572157859802,0.4178341031074524,0.3109736442565918,-0.5324462056159973,0.9860495924949646,0.6748177409172058,0.3078824579715729,-0.4482235610485077,0.9886000156402588,0.4151424765586853,0.29945918917655945,-0.5527274012565613,0.9868306517601013,0.6667665243148804,0.3109738230705261,-0.3918460011482239,0.984727144241333,0.42222484946250916,0.3048436939716339,-0.49363651871681213,0.9832899570465088,0.5607706308364868,0.5120416879653931,0.01819027028977871,0.9997811317443848,0.48627790808677673,0.5080052018165588,-0.018240703269839287,0.9997832775115967,0.5588281154632568,0.7161204218864441,0.016887854784727097,0.9959991574287415,0.4660681486129761,0.7163198590278625,-0.03318401053547859,0.9975301027297974,0.5591233968734741,0.8793391585350037,0.2731114625930786,0.9937857985496521,0.4500531852245331,0.8835477828979492,0.22509916126728058,0.9954196214675903,0.5470598340034485,0.8989298343658447,0.28775519132614136,0.9334527254104614,0.4587154686450958,0.9036916494369507,0.23975083231925964,0.9122815728187561,0.5887379050254822,0.9424393177032471,0.12670880556106567,0.98918616771698,0.42587393522262573,0.9502288103103638,0.06267465651035309,0.9915624856948853
fas0,0.5344251394271851,0.14573843777179718,-0.29882392287254333,0.9999974966049194,0.5421655178070068,0.13015569746494293,-0.27346640825271606,0.9999953508377075,0.5472802519798279,0.1307583898305893,-0.27354612946510315,0.9999949932098389,0.552090048789978,0.13086280226707458,-0.27360716462135315,0.9999940991401672,0.5268843770027161,0.1284363567829132,-0.27455273270606995,0.999992311000824,0.5209206938743591,0.12779127061367035,-0.27454498410224915,0.9999902248382568,0.5145049095153809,0.1272168606519699,-0.2744552195072174,0.9999878406524658,0.5591410994529724,0.1416597068309784,-0.10735748708248138,0.9999925494194031,0.5062922239303589,0.1392710953950882,-0.11665105819702148,0.9999850392341614,0.5430826544761658,0.16724185645580292,-0.23673301935195923,0.9999958872795105,0.5231233835220337,0.16643120348453522,-0.23903097212314606,0.9999942183494568,0.5915600657463074,0.26326507329940796,0.01610737107694149,0.9999776482582092,0.47385913133621216,0.2642485499382019,-0.013731247745454311,0.9999445080757141,0.5967763066291809,0.39853736758232117,-0.07343406230211258,0.9690141081809998,0.4651435613632202,0.4144611656665802,-0.1440848857164383,0.9508846402168274,0.6510329246520996,0.3324282467365265,-0.35816308856010437,0.9932329058647156,0.43931660056114197,0.3253915011882782,-0.48693546652793884,0.9901445508003235,0.6752933859825134,0.31527140736579895,-0.41066405177116394,0.9874701499938965,0.42375868558883667,0.3073239326477051,-0.5451862215995789,0.9841755032539368,0.6754058599472046,0.3053668141365051,-0.43034300208091736,0.9885553121566772,0.42170068621635437,0.2961238622665405,-0.5662221312522888,0.9849247336387634,0.6672606468200684,0.30885812640190125,-0.37319090962409973,0.9846073985099792,0.4284510314464569,0.3018636405467987,-0.5048338770866394,0.9809317588806152,0.5612640380859375,0.5121321082115173,0.02248438447713852,0.999789297580719,0.48699110746383667,0.5087336301803589,-0.022516019642353058,0.9997891783714294,0.5599128007888794,0.7157547473907471,0.026970060542225838,0.9957777261734009,0.4675672650337219,0.7212471961975098,-0.03767846152186394,0.9974232316017151,0.5587104558944702,0.878739058971405,0.301263689994812,0.9934446811676025,0.449361652135849,0.883159339427948,0.22226016223430634,0.9953309893608093,0.5464693307876587,0.8973292112350464,0.31805649399757385,0.9335629940032959,0.4570721983909607,0.9009694457054138,0.23911988735198975,0.911137580871582,0.5885563492774963,0.9424444437026978,0.16033430397510529,0.9885267019271851,0.42563846707344055,0.9498138427734375,0.058726388961076736,0.9913250207901001
